CSDUID,LOCAL_YEAR,POP
1314016,2020,669
1302028,2020,671
1314012,2020,655
1304011,2020,623
1306001,2020,670
1315017,2020,609
1303018,2020,610
1303005,2020,633
1313041,2020,612
1313018,2020,599
1302031,2020,586
1313035,2020,556
1304014,2020,551
1304013,2020,548
1302024,2020,565
1311019,2020,545
1309035,2020,526
1310011,2020,576
1309006,2020,517
1310019,2020,464
1315040,2020,513
1313032,2020,478
1311021,2020,485
1313042,2020,471
1311030,2020,471
1305024,2020,481
1312011,2020,458
1303004,2020,476
1309021,2020,455
1307011,2020,469
1304008,2020,407
1310037,2020,428
1307002,2020,409
1310005,2020,384
1310014,2020,370
1306003,2020,361
1308010,2020,358
1310012,2020,339
1302044,2020,343
1306004,2020,344
1311005,2020,342
1314010,2020,361
1305008,2020,323
1305036,2020,333
1304004,2020,298
1309023,2020,314
1312002,2020,304
1303013,2020,298
1313038,2020,263
1314005,2020,278
1313008,2020,274
1301002,2020,289
1304006,2020,275
1313034,2020,273
1310025,2020,292
1313033,2020,271
1305001,2020,258
1310008,2020,247
1314003,2020,227
1310013,2020,230
1313020,2020,216
1306006,2020,221
1304016,2020,201
1302001,2020,147
1308020,2020,143
1315010,2020,136
1308003,2020,101
1314026,2020,90
1310007,2020,77
1302014,2020,64
1309034,2020,49
1307014,2020,44
1308012,2020,15
1309047,2020,10
1313028,2020,10
1306007,2020,5
1313036,2020,5
2466023,2020,1821070
2423027,2020,550326
2465005,2020,442648
2481017,2020,290239
2458227,2020,252828
2443027,2020,171158
2494068,2020,147410
2425213,2020,149929
2437067,2020,140420
2464008,2020,119450
2456083,2020,98957
2458007,2020,90530
2460013,2020,86468
2449058,2020,79360
2475017,2020,79784
2447017,2020,69366
2473015,2020,61592
2454048,2020,57394
2474005,2020,59633
2436033,2020,49812
2466142,2020,50275
2410043,2020,49683
2467050,2020,50592
2464015,2020,50499
2439062,2020,47756
2472005,2020,45518
2486042,2020,43115
2458033,2020,42699
2470052,2020,42964
2471083,2020,42117
2453052,2020,35181
2489008,2020,33019
2429073,2020,33551
2466058,2020,35062
2466097,2020,33698
2493042,2020,30931
2459010,2020,30430
2457005,2020,31441
2467035,2020,29879
2473005,2020,27323
2445072,2020,27589
2458037,2020,26974
2473010,2020,26397
2497007,2020,25047
2431084,2020,25773
2467015,2020,26459
2460028,2020,23639
2457040,2020,24455
2458012,2020,22640
2496020,2020,20914
2459020,2020,21504
2467020,2020,22786
2463048,2020,23322
2461025,2020,21589
2466032,2020,21098
2466072,2020,21961
2466102,2020,20062
2471105,2020,22001
2412072,2020,20045
2466107,2020,19924
2466087,2020,19893
2423072,2020,19643
2457035,2020,19178
2472015,2020,19621
2472010,2020,18050
2457020,2020,17371
2467030,2020,17403
2423057,2020,16755
2475005,2020,17583
2475028,2020,17699
2471070,2020,15125
2403005,2020,14987
2473035,2020,15407
2408053,2020,14054
2492022,2020,14024
2479088,2020,14253
2473020,2020,14141
2461035,2020,14686
2446080,2020,15146
2452007,2020,14498
2426030,2020,13379
2467045,2020,14655
2438010,2020,13829
2475040,2020,13644
2477022,2020,13891
2470022,2020,13449
2476020,2020,13657
2488055,2020,12739
2459015,2020,13158
2401023,2020,12301
2482015,2020,12550
2418050,2020,11050
2462037,2020,11774
2490012,2020,10906
2455048,2020,11279
2471060,2020,11468
2482020,2020,11399
2471065,2020,11382
2434128,2020,10982
2491042,2020,10181
2478032,2020,11061
2477043,2020,11108
2491025,2020,9864
2467802,2020,10188
2463060,2020,11089
2478102,2020,10443
2473030,2020,10051
2457010,2020,11295
2473025,2020,9645
2434017,2020,9965
2461030,2020,9499
2475045,2020,10348
2446078,2020,10682
2444037,2020,8927
2446112,2020,10095
2457030,2020,8398
2422035,2020,9369
2415013,2020,8199
2468055,2020,8906
2450072,2020,8458
2471025,2020,9316
2459035,2020,9400
2482035,2020,8320
2471133,2020,8098
2422040,2020,8107
2422005,2020,8269
2448028,2020,7781
2499025,2020,7405
2421045,2020,8358
2402028,2020,7361
2467025,2020,8259
2422045,2020,8173
2487090,2020,7276
2434025,2020,7546
2451015,2020,7157
2416013,2020,7222
2476043,2020,7314
2471040,2020,7422
2466062,2020,7465
2447035,2020,7417
2482025,2020,7469
2471050,2020,7173
2497022,2020,6549
2440043,2020,6805
2472025,2020,7111
2426070,2020,6858
2432040,2020,6678
2472020,2020,6458
2404037,2020,6309
2467010,2020,7317
2462007,2020,6815
2427028,2020,6292
2409077,2020,6239
2433090,2020,7449
2407047,2020,6118
2422020,2020,6285
2463055,2020,6631
2432033,2020,6375
2460005,2020,6182
2461005,2020,6474
2455023,2020,5959
2482030,2020,5988
2459025,2020,5800
2494240,2020,6183
2437235,2020,6085
2457025,2020,5993
2430030,2020,5590
2419068,2020,5834
2454008,2020,5731
2460035,2020,5640
2446075,2020,5672
2470012,2020,5679
2482005,2020,6071
2442088,2020,5411
2441038,2020,5449
2471033,2020,5600
2455057,2020,5516
2463035,2020,5500
2471100,2020,5427
2466047,2020,5300
2466117,2020,5042
2449048,2020,4972
2478010,2020,5441
2499814,2020,5245
2413073,2020,4948
2427043,2020,4931
2451085,2020,5094
2452017,2020,5256
2449070,2020,4909
2462047,2020,4936
2439077,2020,4759
2451090,2020,4589
2455065,2020,4602
2462015,2020,4615
2447025,2020,4817
2434007,2020,4522
2445115,2020,4817
2479037,2020,4467
2433045,2020,4468
2452035,2020,4339
2477050,2020,4545
2421035,2020,4439
2414085,2020,3999
2442025,2020,4500
2406013,2020,4044
2412015,2020,4239
2446058,2020,4170
2463013,2020,4285
2493012,2020,3907
2419062,2020,4042
2461013,2020,4104
2468030,2020,4123
2466007,2020,4090
2462060,2020,4085
2461040,2020,4073
2483065,2020,3804
2417078,2020,3814
2447047,2020,4196
2440047,2020,3892
2466112,2020,3932
2428053,2020,3869
2472032,2020,4183
2494255,2020,3949
2480027,2020,3842
2421025,2020,3867
2421040,2020,3896
2405070,2020,3771
2435027,2020,3693
2441060,2020,3874
2477035,2020,3791
2469037,2020,3791
2428020,2020,3565
2499804,2020,3797
2478047,2020,3695
2477065,2020,3662
2498040,2020,3371
2414018,2020,3455
2460020,2020,3401
2446050,2020,3632
2402015,2020,3430
2434030,2020,3460
2422025,2020,3634
2417070,2020,3414
2489015,2020,3229
2419055,2020,3516
2437230,2020,3451
2421010,2020,3498
2429057,2020,3245
2461027,2020,3499
2411040,2020,3137
2468050,2020,3514
2442098,2020,3264
2460040,2020,3292
2434048,2020,3282
2462025,2020,3287
2441055,2020,3289
2405032,2020,3122
2444071,2020,3193
2457033,2020,3249
2447010,2020,3315
2402005,2020,3042
2456097,2020,3263
2454072,2020,3066
2418045,2020,3064
2495045,2020,2908
2415035,2020,3063
2410030,2020,3051
2492040,2020,3027
2476008,2020,2963
2439060,2020,3085
2461050,2020,3202
2451065,2020,2932
2477030,2020,3328
2442005,2020,3116
2419105,2020,3025
2434065,2020,2975
2455015,2020,2951
2454030,2020,2965
2426063,2020,3113
2478005,2020,3012
2421030,2020,2860
2489040,2020,2755
2413005,2020,2844
2451020,2020,2915
2480050,2020,2909
2476052,2020,2837
2493030,2020,2902
2409092,2020,2765
2461045,2020,2970
2431056,2020,2865
2499095,2020,2857
2445008,2020,2816
2494245,2020,2885
2455037,2020,2842
2491035,2020,2752
2477012,2020,3211
2453065,2020,2800
2487058,2020,2719
2479078,2020,2820
2455008,2020,2868
2479097,2020,2730
2405045,2020,2717
2432045,2020,2648
2441098,2020,2637
2469017,2020,2698
2452080,2020,2700
2434038,2020,2698
2457045,2020,2714
2469070,2020,2737
2452085,2020,2680
2467040,2020,2789
2406005,2020,2655
2456023,2020,2730
2485025,2020,2482
2433060,2020,2605
2413095,2020,2477
2454060,2020,2677
2446035,2020,2599
2454035,2020,2571
2449040,2020,2643
2493020,2020,2567
2433035,2020,2718
2433102,2020,2550
2456055,2020,2611
2429045,2020,2552
2478120,2020,2485
2497035,2020,2439
2454017,2020,2579
2445060,2020,2651
2435050,2020,2452
2453025,2020,2511
2404047,2020,2339
2483032,2020,2510
2427008,2020,2441
2469055,2020,2549
2485005,2020,2346
2419097,2020,2576
2426022,2020,2582
2429112,2020,2421
2417010,2020,2337
2419082,2020,2354
2469802,2020,2397
2426048,2020,2584
2462085,2020,2421
2426055,2020,2561
2431015,2020,2386
2467055,2020,2359
2450042,2020,2476
2451008,2020,2331
2457068,2020,2378
2407018,2020,2265
2446090,2020,2338
2484065,2020,2369
2442020,2020,2440
2492030,2020,2256
2452040,2020,2342
2454025,2020,2303
2496802,2020,2353
2471020,2020,2469
2499005,2020,2089
2434058,2020,2251
2499806,2020,2322
2429013,2020,2180
2402047,2020,2242
2431122,2020,2230
2462065,2020,2368
2453040,2020,2368
2452095,2020,2247
2457050,2020,2247
2467005,2020,2330
2447055,2020,2236
2442055,2020,2172
2419075,2020,2163
2423802,2020,2242
2450113,2020,2141
2479030,2020,2116
2444080,2020,2269
2471005,2020,2448
2469045,2020,2189
2445055,2020,2265
2414035,2020,2254
2448038,2020,2238
2462075,2020,2196
2493035,2020,2206
2480037,2020,2165
2456065,2020,2101
2493045,2020,2064
2432013,2020,2092
2494235,2020,2123
2462802,2020,2169
2456060,2020,2150
2452045,2020,2094
2420025,2020,2035
2405060,2020,2016
2437205,2020,2081
2490804,2020,2104
2493065,2020,2030
2471075,2020,1989
2468025,2020,2252
2456035,2020,2165
2463030,2020,2036
2462020,2020,2200
2450128,2020,1956
2488022,2020,2008
2422010,2020,2191
2468035,2020,2056
2491802,2020,2038
2463065,2020,2040
2439097,2020,1929
2419030,2020,1868
2452055,2020,2063
2496025,2020,1866
2468015,2020,2001
2476025,2020,2048
2478095,2020,1947
2495025,2020,1843
2426015,2020,1861
2452062,2020,1836
2445030,2020,1876
2445093,2020,2165
2483070,2020,1873
2451075,2020,1882
2410070,2020,1776
2407085,2020,1745
2437240,2020,1840
2455030,2020,1777
2428045,2020,1809
2419110,2020,1807
2453020,2020,1795
2495010,2020,1772
2412057,2020,1860
2454065,2020,1788
2499120,2020,1937
2471045,2020,1827
2499085,2020,1915
2499802,2020,1809
2409065,2020,1754
2491020,2020,1771
2431045,2020,1733
2437220,2020,1897
2430025,2020,1763
2441117,2020,1828
2457057,2020,1784
2468040,2020,1991
2476055,2020,1787
2429030,2020,1787
2457075,2020,1756
2472043,2020,1748
2454095,2020,1675
2453072,2020,1743
2406020,2020,1688
2453032,2020,1714
2449030,2020,1774
2470040,2020,1770
2428005,2020,1675
2468020,2020,2356
2456005,2020,1802
2453050,2020,1626
2469010,2020,1681
2417030,2020,1624
2429100,2020,1621
2414090,2020,1591
2442095,2020,1682
2472802,2020,1783
2418060,2020,1645
2433052,2020,1613
2430095,2020,1635
2483060,2020,1651
2432065,2020,1599
2439085,2020,1711
2429120,2020,1762
2462030,2020,1743
2411010,2020,1635
2414070,2020,1560
2433095,2020,1660
2497802,2020,1652
2484010,2020,1548
2408073,2020,1526
2439117,2020,1617
2420020,2020,1713
2462070,2020,1708
2468005,2020,1607
2499020,2020,1551
2496035,2020,1446
2418065,2020,1696
2476030,2020,1694
2479005,2020,1580
2449075,2020,1645
2442110,2020,1550
2480078,2020,1705
2497804,2020,1539
2448045,2020,1566
2419025,2020,1560
2429038,2020,1524
2406804,2020,1543
2471055,2020,1759
2451060,2020,1546
2499135,2020,1684
2494265,2020,1643
2470035,2020,1733
2478070,2020,1493
2419037,2020,1465
2445085,2020,1584
2421005,2020,1434
2449113,2020,1482
2417055,2020,1468
2452030,2020,1468
2499015,2020,1380
2499812,2020,1539
2407057,2020,1398
2421020,2020,1417
2449005,2020,1503
2489010,2020,1502
2434078,2020,1436
2484060,2020,1361
2440017,2020,1424
2454090,2020,1438
2439025,2020,1435
2456105,2020,1438
2456042,2020,1476
2434090,2020,1414
2427060,2020,1431
2469060,2020,1449
2487025,2020,1385
2406030,2020,1373
2456015,2020,1491
2449095,2020,1403
2405040,2020,1406
2489804,2020,1507
2430045,2020,1437
2477060,2020,1483
2427035,2020,1391
2416055,2020,1359
2491050,2020,1378
2432072,2020,1340
2478115,2020,1426
2496040,2020,1295
2468045,2020,1349
2451070,2020,1380
2471090,2020,1369
2454100,2020,1351
2496030,2020,1297
2416048,2020,1381
2469065,2020,1464
2451040,2020,1311
2484082,2020,1322
2442032,2020,1394
2493055,2020,1347
2463023,2020,1392
2493025,2020,1311
2449025,2020,1389
2447040,2020,1386
2448010,2020,1338
2426005,2020,1307
2419050,2020,1344
2412043,2020,1314
2413080,2020,1240
2435010,2020,1299
2439150,2020,1357
2435035,2020,1338
2412010,2020,1344
2426040,2020,1369
2470005,2020,1313
2439135,2020,1250
2478020,2020,1388
2485037,2020,1225
2484015,2020,1230
2412065,2020,1272
2454110,2020,1535
2413025,2020,1213
2415058,2020,1131
2488075,2020,1241
2483802,2020,1224
2490802,2020,1300
2463005,2020,1200
2478130,2020,1270
2433080,2020,1217
2446017,2020,1239
2434097,2020,1189
2451025,2020,1190
2494210,2020,1234
2489045,2020,1151
2491005,2020,1172
2469030,2020,1244
2442100,2020,1185
2441070,2020,1161
2405055,2020,1200
2412020,2020,1166
2433017,2020,1149
2409025,2020,1159
2439043,2020,1217
2426010,2020,1158
2450023,2020,1155
2483095,2020,1154
2479047,2020,1101
2485045,2020,1128
2412080,2020,1177
2416023,2020,1087
2416050,2020,1131
2404010,2020,1084
2419020,2020,1088
2414005,2020,1139
2449105,2020,1144
2438065,2020,1115
2431020,2020,1144
2498005,2020,1086
2434115,2020,1124
2462080,2020,1149
2446010,2020,1186
2456010,2020,1194
2413065,2020,1045
2433030,2020,1127
2471110,2020,1053
2499060,2020,1045
2415030,2020,1103
2480045,2020,1135
2446105,2020,1104
2408023,2020,1103
2420015,2020,1169
2448015,2020,1113
2426035,2020,1164
2411045,2020,1053
2445035,2020,1163
2430072,2020,1052
2412005,2020,1070
2442075,2020,1087
2419117,2020,1084
2445105,2020,1155
2420030,2020,1073
2403020,2020,1050
2492015,2020,1060
2485090,2020,1014
2427065,2020,1085
2442060,2020,1049
2433025,2020,1052
2449015,2020,1075
2449125,2020,1046
2445025,2020,973
2484005,2020,1032
2493005,2020,1003
2495032,2020,959
2430080,2020,1062
2439170,2020,1149
2402010,2020,1012
2433007,2020,1024
2441065,2020,1067
2437245,2020,993
2452070,2020,1049
2437215,2020,1013
2492055,2020,990
2499816,2020,1063
2408035,2020,946
2433065,2020,1068
2450100,2020,974
2428025,2020,1040
2480010,2020,985
2408005,2020,953
2483010,2020,1026
2480090,2020,1055
2487030,2020,972
2478075,2020,1054
2498804,2020,994
2414065,2020,954
2451045,2020,970
2439155,2020,1022
2440032,2020,959
2487042,2020,918
2410015,2020,1041
2488035,2020,913
2450050,2020,985
2494225,2020,1033
2420010,2020,953
2449080,2020,1013
2451080,2020,988
2409035,2020,956
2499090,2020,1054
2433040,2020,974
2418015,2020,903
2480095,2020,998
2483015,2020,972
2430110,2020,942
2407030,2020,958
2445095,2020,1047
2479065,2020,972
2488060,2020,949
2430010,2020,992
2487085,2020,903
2471115,2020,964
2451035,2020,927
2484055,2020,931
2462053,2020,960
2435015,2020,960
2433070,2020,974
2439030,2020,921
2466127,2020,972
2407080,2020,917
2414025,2020,898
2417065,2020,963
2418055,2020,914
2449020,2020,941
2462055,2020,974
2471125,2020,1002
2431008,2020,996
2438070,2020,881
2432058,2020,907
2437210,2020,917
2431135,2020,896
2450005,2020,976
2448050,2020,880
2409085,2020,869
2431040,2020,891
2409030,2020,845
2485030,2020,888
2499810,2020,948
2478065,2020,890
2439010,2020,883
2454105,2020,865
2433085,2020,888
2446045,2020,863
2430050,2020,851
2480060,2020,885
2480140,2020,870
2419070,2020,906
2491030,2020,876
2498015,2020,798
2439145,2020,886
2493075,2020,868
2428015,2020,844
2435020,2020,845
2476065,2020,860
2478015,2020,890
2410060,2020,841
2488090,2020,926
2470030,2020,994
2488040,2020,899
2498806,2020,868
2450030,2020,885
2412030,2020,844
2414060,2020,805
2430090,2020,784
2493070,2020,881
2453005,2020,864
2483040,2020,823
2494250,2020,838
2438028,2020,812
2416005,2020,865
2433115,2020,803
2487115,2020,776
2495005,2020,788
2415025,2020,803
2469025,2020,828
2479022,2020,779
2479050,2020,845
2488085,2020,788
2438005,2020,778
2479010,2020,786
2418030,2020,784
2499808,2020,825
2441027,2020,790
2419010,2020,754
2471015,2020,786
2468010,2020,796
2449100,2020,768
2480103,2020,784
2499130,2020,860
2479025,2020,796
2419090,2020,796
2483090,2020,758
2428070,2020,716
2478100,2020,742
2439130,2020,779
2429050,2020,829
2499818,2020,799
2435005,2020,746
2484030,2020,727
2488050,2020,778
2419045,2020,740
2469005,2020,778
2413090,2020,741
2445020,2020,746
2494260,2020,798
2430055,2020,768
2441037,2020,746
2482010,2020,819
2428030,2020,750
2448020,2020,734
2405077,2020,746
2483050,2020,674
2449085,2020,767
2438040,2020,709
2488030,2020,756
2485020,2020,709
2454120,2020,724
2456050,2020,725
2417045,2020,732
2419005,2020,704
2414075,2020,689
2429005,2020,697
2451050,2020,713
2405065,2020,703
2430035,2020,729
2450090,2020,694
2444023,2020,711
2484025,2020,690
2430005,2020,685
2432080,2020,757
2430100,2020,707
2441012,2020,670
2446040,2020,709
2499075,2020,736
2431140,2020,692
2487035,2020,687
2495050,2020,672
2445043,2020,711
2446095,2020,720
2498010,2020,656
2485050,2020,647
2428075,2020,638
2445100,2020,755
2492045,2020,669
2444015,2020,731
2417060,2020,683
2403010,2020,617
2446100,2020,676
2487005,2020,711
2418005,2020,656
2438047,2020,658
2495018,2020,641
2480145,2020,667
2430085,2020,666
2414040,2020,692
2406802,2020,671
2452090,2020,684
2493080,2020,619
2403025,2020,606
2480020,2020,681
2406045,2020,610
2406055,2020,635
2411050,2020,672
2495040,2020,605
2415005,2020,670
2422030,2020,720
2483045,2020,670
2490017,2020,601
2499125,2020,675
2442045,2020,645
2494205,2020,608
2483088,2020,629
2445050,2020,679
2446065,2020,646
2452050,2020,641
2484035,2020,635
2485015,2020,629
2408080,2020,615
2478055,2020,627
2491015,2020,616
2414050,2020,615
2497808,2020,619
2432023,2020,601
2442040,2020,637
2480065,2020,626
2413015,2020,599
2442050,2020,618
2413030,2020,589
2451055,2020,613
2497806,2020,640
2454115,2020,597
2417035,2020,592
2444050,2020,622
2429025,2020,572
2434135,2020,552
2471140,2020,583
2407095,2020,552
2450035,2020,613
2430070,2020,555
2480110,2020,599
2499110,2020,593
2409048,2020,558
2479110,2020,598
2479115,2020,563
2405025,2020,589
2483020,2020,600
2478060,2020,567
2413040,2020,576
2414080,2020,544
2444045,2020,572
2429125,2020,613
2446085,2020,571
2431060,2020,592
2434105,2020,597
2417040,2020,523
2498808,2020,523
2406025,2020,521
2437225,2020,560
2414010,2020,523
2418025,2020,532
2494220,2020,575
2420005,2020,580
2488070,2020,534
2427055,2020,545
2485806,2020,517
2488802,2020,551
2476035,2020,573
2453010,2020,531
2430105,2020,531
2437250,2020,519
2432050,2020,527
2438055,2020,514
2440025,2020,556
2409070,2020,553
2483055,2020,568
2459030,2020,531
2440010,2020,538
2431130,2020,541
2408030,2020,499
2446025,2020,519
2414055,2020,511
2485010,2020,472
2492010,2020,509
2409055,2020,516
2493060,2020,471
2417015,2020,489
2413060,2020,510
2444055,2020,537
2483075,2020,498
2409015,2020,469
2434120,2020,525
2450057,2020,513
2483005,2020,479
2406050,2020,490
2487110,2020,508
2454125,2020,524
2427015,2020,524
2428040,2020,497
2492065,2020,467
2479105,2020,486
2480125,2020,500
2444003,2020,483
2450065,2020,489
2433123,2020,480
2441080,2020,490
2480070,2020,510
2491010,2020,471
2401042,2020,473
2438015,2020,453
2487020,2020,487
2453015,2020,463
2485085,2020,462
2484040,2020,455
2413055,2020,433
2439020,2020,449
2411005,2020,469
2432085,2020,473
2405050,2020,447
2479060,2020,469
2488045,2020,447
2449130,2020,454
2488065,2020,438
2498014,2020,414
2413045,2020,445
2438035,2020,445
2450802,2020,470
2499080,2020,495
2484045,2020,460
2456030,2020,452
2498012,2020,439
2444060,2020,440
2494230,2020,441
2407075,2020,445
2428060,2020,442
2479015,2020,499
2498045,2020,422
2409005,2020,428
2480005,2020,462
2417020,2020,420
2441085,2020,453
2450013,2020,442
2480130,2020,446
2480135,2020,453
2411055,2020,429
2407070,2020,425
2483085,2020,407
2435040,2020,448
2442078,2020,429
2480055,2020,430
2499140,2020,457
2442065,2020,423
2439165,2020,438
2494215,2020,418
2439015,2020,416
2499115,2020,446
2427050,2020,415
2496005,2020,381
2431095,2020,401
2407100,2020,405
2408065,2020,353
2413020,2020,377
2469050,2020,407
2435055,2020,383
2414030,2020,390
2408015,2020,380
2418040,2020,379
2487015,2020,410
2417025,2020,364
2478042,2020,359
2411030,2020,391
2469075,2020,377
2407010,2020,371
2492050,2020,378
2410075,2020,397
2405015,2020,333
2431035,2020,371
2439035,2020,388
2439090,2020,378
2484070,2020,378
2487075,2020,409
2487070,2020,385
2499100,2020,412
2428035,2020,375
2431100,2020,371
2438060,2020,372
2492070,2020,373
2429065,2020,357
2480085,2020,374
2447030,2020,369
2419015,2020,357
2407035,2020,349
2430020,2020,352
